STATUS,200
MESSAGEID,M181000I
MESSAGE,Successfully completed
DATE,2026-07-13T14:21:02.663+09:00
PARAMETER,FORMAT,CSV
PARAMETER,LANG,EN
PARAMETER,DB,FM09
PARAMETER,STARTDATE,197001
PARAMETER,ENDDATE,202605
PARAMETER,STARTPOSITION,
NEXTPOSITION,
SERIES_CODE,NAME_OF_TIME_SERIES,UNIT,FREQUENCY,CATEGORY,LAST_UPDATE,SURVEY_DATES,VALUES
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197006,74.37
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197007,73.86
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197008,73.53
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197009,74.23
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197010,75.11
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197011,74.97
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197012,75.05
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197101,74.98
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197102,74.79
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197103,74.72
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197104,75.5
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197105,75.37
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197106,75.32
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197107,75.6
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197108,75.22
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197109,80.46
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197110,81.93
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197111,81.58
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197112,82.7
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197201,83.74
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197202,85.31
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197203,86.34
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197204,86.97
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197205,86.6
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197206,86.92
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197207,87.27
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197208,87.32
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197209,87.53
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197210,88.23
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197211,88.05
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197212,88.32
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197301,88.52
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197302,93.78
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197303,99.53
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197304,99.42
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197305,99.8
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197306,97.74
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197307,96.16
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197308,96.54
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197309,98.51
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197310,96.96
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197311,94.19
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197312,96.76
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197401,94.93
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197402,96.93
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197403,98.2
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197404,100.61
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197405,99.06
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197406,98.27
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197407,96.34
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197408,93.12
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197409,94.68
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197410,95.54
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197411,94.42
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197412,94.4
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197501,94.16
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197502,95.47
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197503,96.55
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197504,96.67
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197505,96.25
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197506,94.98
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197507,95.48
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197508,95.52
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197509,96.87
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197510,96.63
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197511,95.7
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197512,94.8
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197601,96.12
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197602,97.28
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197603,98.13
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197604,100.81
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197605,100.73
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197606,100.71
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197607,102.3
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197608,102.19
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197609,105.88
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197610,104.63
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197611,102.82
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197612,103.38
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197701,104.42
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197702,106.42
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197703,107.91
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197704,110.58
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197705,110.01
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197706,110.46
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197707,112.14
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197708,110.82
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197709,112.29
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197710,117.36
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197711,119.92
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197712,119.74
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197801,117.97
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197802,117.81
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197803,121.87
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197804,128.13
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197805,126.48
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197806,131.01
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197807,138.32
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197808,144.54
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197809,143.64
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197810,145.15
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197811,138.88
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197812,134.89
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197901,132.25
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197902,128.69
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197903,124.76
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197904,119.59
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197905,118.66
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197906,116.86
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197907,116.13
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197908,113.25
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197909,110.79
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197910,107.71
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197911,100.17
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,197912,100.84
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198001,101.53
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198002,98.79
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198003,98.32
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198004,98.93
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198005,106.26
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198006,109.84
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198007,107.42
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198008,105.52
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198009,110.65
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198010,113.58
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198011,112.46
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198012,114.05
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198101,118.19
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198102,117.57
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198103,115.18
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198104,113.01
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198105,112.45
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198106,111.38
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198107,107.48
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198108,107.01
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198109,107.92
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198110,105.82
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198111,108.23
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198112,110.72
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198201,107.86
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198202,103.94
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198203,102.53
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198204,102.18
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198205,103.67
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198206,98.99
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198207,97.28
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198208,96.78
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198209,96.73
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198210,94.43
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198211,96.48
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198212,103.98
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198301,107.69
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198302,106.07
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198303,106.23
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198304,106.6
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198305,108.43
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198306,106.44
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198307,105.95
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198308,104.79
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198309,106.41
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198310,110.5
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198311,109.5
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198312,110.44
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198401,111.38
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198402,110.19
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198403,112.64
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198404,113.32
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198405,112.51
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198406,110.24
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198407,107.79
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198408,106.98
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198409,108.75
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198410,109.16
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198411,109.17
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198412,108.86
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198501,107.21
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198502,105.4
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198503,106.54
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198504,107
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198505,106.98
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198506,107.28
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198507,108.7
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198508,109.23
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198509,110.06
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198510,119.22
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198511,123.76
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198512,123.47
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198601,124.1
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198602,132.6
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198603,135.64
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198604,138.68
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198605,144.49
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198606,143.19
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198607,149.74
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198608,152.14
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198609,151.04
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198610,149.17
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198611,142.7
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198612,141.77
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198701,144.07
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198702,143.67
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198703,145.01
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198704,152.9
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198705,153.82
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198706,149.29
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198707,143.12
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198708,145.09
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198709,148.76
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198710,147.92
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198711,152.32
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198712,157.85
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198801,158.03
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198802,156.18
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198803,157.17
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198804,159.08
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198805,159.31
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198806,156.91
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198807,151.94
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198808,152
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198809,151.59
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198810,156.57
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198811,159.76
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198812,157.93
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198901,154.38
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198902,152.92
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198903,150.55
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198904,150.13
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198905,145.26
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198906,140.42
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198907,141
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198908,140.36
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198909,137.86
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198910,139.49
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198911,136.02
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,198912,134.02
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,199001,130.87
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,199002,129.47
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,199003,123.88
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,199004,119.89
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,199005,123.04
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,199006,122.26
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,199007,123.8
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,199008,122.66
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,199009,130.17
FX180110002,Real Effective Exchange Rate,CY 2020=100,MONTHLY,Effective Exchange Rate,20260623,199010,138.63
